78;169;121;235;land;false;plains;1
79;205;201;113;land;false;plains;1
80;253;250;24;land;false;forest;1
81;180;249;211;land;true;hills;1
82;242;174;85;land;false;hills;1
83;224;185;111;land;false;mountain;3
84;81;225;215;land;true;marsh;1
85;138;238;219;land;false;plains;4
86;199;200;127;land;false;hills;3
87;103;245;199;land;false;plains;4
88;128;230;199;land;false;plains;1
89;126;204;233;land;true;plains;1
90;153;240;238;land;false;forest;1
91;205;241;176;land;false;plains;1
92;229;203;226;land;true;hills;1
93;243;167;154;land;false;hills;3
94;242;128;228;land;false;mountain;3
95;180;217;119;land;true;plains;1
96;214;200;175;land;false;plains;3
97;253;159;215;land;false;forest;1
98;159;215;237;land;false;hills;1
99;169;229;133;land;false;urban;4
100;216;206;146;land;false;hills;3
101;119;248;224;land;false;hills;1
102;201;230;151;land;false;plains;1
103;240;138;200;land;false;hills;1
104;151;199;235;land;true;urban;4
105;222;137;197;land;true;plains;1
106;205;152;224;land;false;mountain;2
107;251;99;169;land;false;mountain;1
108;201;192;142;land;false;plains;1
109;248;116;155;land;false;mountain;3
110;216;246;251;land;false;hills;1
111;234;191;210;land;false;hills;1
112;183;124;218;land;false;mountain;3
113;201;240;99;land;true;plains;1
114;235;131;243;land;true;marsh;1
115;168;243;254;land;true;plains;3
116;216;212;114;land;false;jungle;1
117;232;118;243;land;false;mountain;3
118;202;149;217;land;true;plains;3
119;202;176;248;land;false;desert;1
120;238;219;232;land;false;forest;1
121;211;185;205;land;false;hills;1
122;236;189;152;land;false;mountain;1
123;171;239;135;land;true;marsh;1
124;179;173;210;land;false;mountain;2
125;234;243;92;land;false;hills;2
126;68;220;225;land;false;hills;3
127;82;220;215;land;false;mountain;1
128;200;91;216;land;false;mountain;1
129;216;159;189;land;false;plains;1
130;220;229;200;land;false;hills;1
131;243;178;195;land;false;desert;1
132;240;183;248;land;false;plains;1
133;206;187;188;land;false;plains;2
134;239;113;218;land;false;plains;3
135;251;183;125;land;false;forest;3
136;226;243;160;land;false;plains;3
137;204;56;244;land;false;mountain;1
138;166;253;212;land;false;hills;1
139;220;198;245;land;false;plains;3
140;170;146;187;land;false;plains;3
141;169;133;241;land;false;plains;1
142;179;169;180;land;true;forest;1
143;190;187;237;land;true;hills;1
144;98;233;182;land;false;plains;3
145;212;219;141;land;false;plains;1
146;210;235;146;land;true;plains;1
147;186;251;151;land;true;plains;1
148;225;219;118;land;false;hills;4
149;118;155;235;land;false;hills;1
150;215;142;184;land;false;forest;4
151;180;161;218;land;true;plains;3
152;224;222;219;land;true;forest;2
153;189;136;236;land;false;forest;1
154;225;137;195;land;false;forest;3
155;183;182;226;land;true;jungle;1
156;239;66;237;land;true;marsh;3
157;116;188;204;land;false;plains;1
158;223;240;228;land;false;hills;1
159;125;247;142;land;false;hills;3
160;166;95;251;land;true;plains;1
161;217;202;226;land;false;hills;1
162;139;163;217;land;false;plains;4
163;158;171;200;land;false;plains;1
164;74;234;207;land;false;plains;1
165;44;254;212;land;false;forest;2
166;97;230;252;land;true;marsh;2
167;225;98;178;land;false;mountain;1
168;215;248;174;land;false;plains;2
169;160;194;252;land;true;mountain;1
170;107;221;245;land;true;jungle;1
171;167;100;236;land;false;plains;1
172;245;154;249;land;true;plains;2
173;234;246;55;land;true;marsh;1
174;245;245;20;land;false;jungle;1
175;149;231;249;land;true;jungle;1
176;124;195;219;land;true;jungle;2
177;199;102;253;land;true;plains;1
178;79;246;252;land;false;mountain;2
179;188;211;206;land;false;plains;1
180;202;121;199;land;false;hills;1
181;247;237;195;land;false;plains;1
182;158;212;208;land;true;marsh;1
183;223;213;252;land;false;desert;1
184;78;208;226;land;true;marsh;1
185;236;211;206;land;true;jungle;1
186;228;55;237;land;false;mountain;4
187;147;201;242;land;false;plains;1
188;233;133;165;land;true;hills;1
189;209;135;162;land;true;hills;1
190;236;93;219;land;false;mountain;1
191;155;217;234;land;false;plains;3
192;153;238;209;land;false;forest;3
193;240;125;204;land;false;plains;1
194;104;250;247;land;false;plains;1
195;186;221;175;land;true;hills;1
196;187;175;234;land;false;plains;1
197;183;229;237;land;false;mountain;3
198;70;230;253;land;false;forest;1
199;234;163;250;land;false;jungle;7
200;116;188;243;land;true;mountain;1
201;229;137;145;land;false;marsh;1
202;249;213;160;land;false;mountain;3
203;143;120;239;land;false;mountain;3
204;227;206;122;land;false;plains;1
205;133;210;195;land;false;hills;2
206;234;148;228;land;false;mountain;4
207;187;161;254;land;true;marsh;1
208;238;163;118;land;true;plains;2
209;224;128;224;land;false;mountain;3
210;227;98;224;land;false;plains;3
211;233;162;169;land;true;plains;1
212;237;188;181;land;false;hills;1
213;186;145;246;land;false;mountain;1
214;253;52;206;land;false;mountain;3
215;140;191;211;land;false;jungle;1
216;77;198;233;land;false;plains;1
217;225;163;156;land;false;plains;1
218;196;223;242;land;false;hills;1
219;234;221;71;land;false;mountain;3
220;164;183;202;land;false;plains;1
221;186;226;235;land;false;plains;1
222;173;202;154;land;true;hills;1
223;104;220;209;land;false;jungle;3
224;196;225;81;land;false;plains;1
225;123;207;195;land;false;forest;4
226;240;137;186;land;false;plains;1
227;123;237;190;land;false;hills;8
228;160;140;226;land;true;hills;1
229;152;229;159;land;false;mountain;1
230;194;187;150;land;false;mountain;3
231;209;198;120;land;false;jungle;1
232;213;189;243;land;false;plains;8
233;129;180;201;land;true;hills;3
234;246;72;214;land;false;plains;2
235;141;153;252;land;true;plains;3
236;250;150;231;land;false;forest;1
237;141;246;213;land;false;hills;7
238;78;227;211;land;true;hills;1
239;162;240;117;land;true;hills;3
240;242;242;24;land;false;plains;1
241;221;211;106;land;true;plains;1
242;166;225;140;land;true;urban;2
243;210;194;197;land;true;hills;1
244;92;227;249;land;false;plains;4
245;159;215;252;land;false;hills;1
246;239;238;143;land;true;hills;3
247;236;200;118;land;false;plains;3
248;164;201;209;land;false;plains;1
249;243;71;202;land;false;hills;1
250;155;250;205;land;false;plains;1
251;122;191;204;land;false;mountain;2
252;194;119;241;land;true;marsh;1
253;234;226;81;lake;false;lakes;2
254;240;234;59;land;true;plains;3
255;235;225;110;land;false;plains;1
256;221;127;160;land;true;plains;1
257;182;209;181;land;false;plains;7
258;150;230;131;land;false;forest;2
259;249;240;43;land;false;plains;1
260;242;190;100;land;false;plains;1
261;250;186;194;land;false;hills;1
262;239;117;151;land;false;hills;1
263;242;204;170;land;false;hills;1
264;153;127;222;land;false;mountain;1
265;67;246;239;land;true;marsh;1
266;218;212;207;land;false;hills;1
267;197;210;241;land;true;hills;1
268;240;229;237;land;false;mountain;1
269;178;214;169;land;true;plains;1
270;134;119;250;land;false;forest;1
271;254;207;206;land;false;plains;1
272;137;216;253;land;false;plains;1
273;212;237;211;land;false;mountain;1
274;157;199;145;land;false;mountain;2
275;175;163;252;land;true;marsh;1
276;159;207;222;land;true;jungle;1
277;106;210;251;land;false;plains;1
278;191;135;223;land;false;plains;1
279;243;202;139;land;false;forest;1
280;107;181;241;land;true;urban;2
281;240;223;198;land;false;hills;1
282;254;158;188;land;false;desert;2
283;74;250;204;land;false;plains;3
284;249;171;214;land;false;hills;1
285;234;196;75;land;false;hills;1
286;180;232;235;land;false;hills;1
287;200;140;163;land;false;hills;3
288;51;236;224;land;false;urban;2
289;67;249;209;land;false;plains;1
290;239;240;47;land;false;plains;3
291;217;238;58;land;true;marsh;1
292;205;212;163;land;true;plains;1
293;207;236;235;land;true;plains;1
294;241;108;253;land;true;desert;1
295;164;198;183;land;true;hills;1
296;169;119;230;land;false;forest;1
297;134;159;214;land;false;hills;1
298;151;116;240;land;false;hills;1
299;206;204;147;land;true;marsh;1
300;200;124;253;land;false;hills;3
301;99;240;250;land;false;mountain;3
302;91;222;245;land;false;hills;1
303;183;244;194;land;false;plains;1
304;162;177;164;land;true;plains;4
305;247;25;232;land;false;plains;1
306;161;185;179;land;false;plains;3
307;235;59;216;land;false;plains;1
308;222;190;170;land;false;urban;3
309;241;170;111;land;false;desert;1
310;246;205;181;land;false;desert;1
311;219;190;149;land;true;plains;1
312;167;242;221;land;false;desert;1
313;220;127;228;land;true;plains;3
314;153;183;228;land;false;plains;1
315;122;228;211;land;false;plains;1
316;223;153;166;land;false;hills;3
317;185;196;197;land;false;mountain;1
318;151;191;182;land;false;plains;1
319;231;246;91;land;false;plains;2
320;228;120;202;land;false;hills;8
321;226;181;218;land;true;forest;1
322;241;178;121;land;false;mountain;1
323;233;160;191;land;false;mountain;1
324;248;136;180;land;false;plains;3
325;238;233;94;land;false;plains;4
326;123;210;179;land;false;hills;1
327;232;138;234;land;false;jungle;1
328;193;158;194;land;false;plains;3
329;190;233;109;land;false;hills;2
330;212;81;226;land;true;mountain;1
331;174;135;213;land;false;mountain;3
332;235;244;149;land;false;plains;3
333;244;158;150;land;false;forest;2
334;214;142;232;land;false;plains;1
335;219;182;214;land;false;plains;1
336;247;176;141;land;false;desert;1
337;157;154;203;land;false;plains;1
338;191;211;172;land;false;hills;8
339;130;242;253;land;false;hills;2
340;203;156;146;land;false;marsh;1
341;219;228;100;land;true;plains;1
342;135;211;201;land;false;mountain;2
343;243;216;142;land;true;jungle;1
344;217;217;211;land;false;hills;1
345;228;224;123;land;false;mountain;1
346;210;199;225;land;false;plains;1
347;227;198;120;land;false;marsh;1
348;241;149;177;land;false;plains;1
349;178;108;230;land;false;mountain;2
350;238;228;248;land;false;mountain;1
351;235;140;132;land;true;plains;1
352;127;240;158;land;true;urban;4
353;137;181;223;land;true;plains;1
354;239;243;247;land;false;plains;1
355;236;226;100;land;true;plains;1
356;244;203;105;land;true;plains;1
357;194;222;170;land;false;mountain;1
358;161;188;238;land;false;plains;3
359;218;101;231;land;false;plains;1
360;132;248;224;land;false;mountain;1
361;199;115;242;land;false;plains;2
362;217;231;213;land;true;plains;3
363;235;144;165;land;false;plains;8
364;197;232;104;land;false;hills;1
365;110;205;228;land;true;plains;3
366;148;230;130;land;false;desert;4
367;218;88;231;land;false;plains;1
368;218;198;122;land;false;plains;4
369;189;249;185;land;false;forest;1
370;82;249;251;land;false;mountain;1
371;164;136;226;land;true;plains;1
372;244;241;103;land;true;forest;1
373;236;141;154;land;false;desert;1
374;211;245;105;land;false;hills;1
375;232;79;193;land;false;jungle;1
376;247;83;243;land;true;plains;3
377;231;241;92;land;false;mountain;3
378;206;122;197;land;false;plains;1
379;243;166;151;land;false;hills;1
380;220;208;80;land;false;plains;3
381;200;232;231;land;false;jungle;1
382;208;83;243;land;false;plains;1
383;235;209;141;land;true;plains;1
384;213;145;203;land;false;hills;1
385;222;130;195;land;false;mountain;1
386;251;76;206;land;false;hills;3
387;141;206;213;land;false;mountain;1
388;142;224;226;land;false;hills;3
389;221;216;194;land;false;desert;1
390;199;197;139;land;false;plains;1
391;220;215;71;land;true;plains;1
392;222;97;204;land;true;marsh;1
393;121;195;195;land;true;hills;1
394;189;107;250;land;false;plains;3
395;223;246;151;land;true;plains;1
396;227;200;178;land;false;mountain;4
397;219;201;151;land;true;marsh;1
398;247;185;199;land;false;mountain;2
399;198;254;141;land;false;mountain;3
400;71;233;243;land;true;plains;3
401;219;215;187;land;true;marsh;1
402;245;208;252;land;true;plains;1
403;119;207;179;land;true;plains;1
404;211;222;158;land;false;plains;1
405;201;204;204;land;false;desert;1
406;221;226;151;land;false;hills;1
407;241;225;251;land;true;jungle;1
408;145;151;239;land;false;jungle;3
409;222;195;168;land;true;plains;1
410;249;130;254;land;true;plains;1
411;251;199;127;land;true;plains;1
412;151;212;224;land;true;marsh;1
413;56;197;251;land;false;jungle;1
414;188;225;231;land;false;plains;3
415;252;216;211;land;false;hills;3
416;222;191;183;land;false;hills;3
417;225;239;154;land;false;hills;2
418;212;180;159;land;true;plains;3
419;127;229;168;land;true;plains;1
420;253;31;222;land;false;forest;3
421;135;253;115;land;false;jungle;1
422;83;203;218;land;false;forest;1
423;253;106;209;land;false;plains;2
424;231;235;81;land;true;plains;1
425;217;124;208;land;true;plains;3
426;142;210;155;land;true;jungle;1
427;244;215;199;land;false;mountain;2
428;201;150;154;land;true;plains;1
429;183;199;172;land;false;hills;3
430;190;232;244;land;false;mountain;3
431;245;109;251;land;false;plains;1
432;234;199;208;land;false;mountain;3
433;239;189;208;land;false;plains;1
434;239;206;131;land;true;hills;1
435;184;245;251;land;false;hills;1
436;195;144;247;land;false;plains;1
437;92;237;222;land;false;plains;2
438;230;220;174;land;false;hills;3
439;177;229;136;land;false;hills;2
440;174;185;158;land;false;mountain;1
441;161;250;238;land;false;plains;1
442;198;140;191;land;true;hills;3
443;248;254;228;land;true;jungle;4
444;152;207;216;land;true;jungle;1
445;70;212;240;land;true;plains;1
446;118;243;178;land;true;marsh;1
447;184;124;235;land;false;plains;1
448;229;227;195;land;true;plains;1
449;170;130;227;land;false;mountain;3
450;94;249;243;land;false;urban;2
451;87;249;236;land;false;mountain;3
452;194;247;160;land;false;plains;4
453;58;230;249;land;false;mountain;4
454;252;107;225;land;false;forest;3
455;241;155;147;land;false;mountain;1
456;243;204;181;land;false;mountain;1
457;227;213;114;land;true;plains;1
458;238;192;185;land;false;plains;3
459;170;154;206;land;true;forest;1
460;107;189;210;land;false;plains;1
461;204;98;215;land;false;plains;4
462;234;54;228;land;false;hills;1
463;171;237;186;land;true;hills;1
464;149;207;221;land;false;plains;4
465;234;173;202;land;true;jungle;1
466;160;179;175;land;false;mountain;3
467;156;254;141;land;false;plains;3
468;149;230;173;land;true;forest;1
469;153;170;207;land;false;forest;1
470;114;175;225;land;false;hills;3
471;73;239;251;land;true;plains;1
472;193;247;224;land;true;plains;1
473;172;140;247;land;false;plains;1
474;253;187;124;land;true;jungle;1
475;215;236;74;land;false;forest;1
476;204;200;133;land;false;plains;5
477;254;136;198;land;false;plains;2
478;239;164;172;land;false;marsh;1
479;217;109;209;land;false;forest;1
480;121;222;226;land;false;mountain;1
481;191;194;159;land;false;plains;1
482;131;149;254;land;true;forest;1
483;211;173;122;land;false;hills;3
484;231;128;208;land;false;mountain;1
485;223;191;219;land;false;plains;2
486;253;176;248;land;false;plains;1
487;242;233;192;land;true;forest;4
488;210;210;93;land;true;plains;1
489;227;191;207;land;false;hills;1
490;234;202;97;land;true;marsh;1
491;178;159;215;land;false;mountain;1
492;216;124;176;land;false;desert;1
493;125;176;226;land;false;forest;4
494;242;164;237;land;true;hills;3
495;207;241;119;land;false;forest;2
496;190;253;99;land;false;plains;3
497;77;240;209;land;false;plains;8
498;54;233;245;land;true;marsh;1
499;230;213;238;land;false;jungle;1
500;250;176;78;land;false;plains;1
501;170;211;217;land;false;hills;2
502;202;209;211;land;false;forest;1
503;179;218;179;land;false;plains;1
504;225;217;239;land;false;forest;2
505;230;194;212;land;false;forest;1
506;234;209;163;land;false;hills;1
507;249;173;254;land;false;hills;3
508;63;207;238;land;false;mountain;3
509;173;226;179;land;false;hills;1
510;230;89;201;land;false;hills;3
511;196;199;128;land;true;urban;2
512;245;207;96;land;false;mountain;1
513;155;195;241;land;false;mountain;1
514;252;85;206;land;false;mountain;3
515;70;240;209;land;true;hills;3
516;212;183;176;land;false;desert;4
517;191;226;194;land;true;plains;4
518;251;127;246;land;false;mountain;3
519;213;134;197;land;false;hills;1
520;138;121;252;land;true;marsh;1
521;190;166;194;land;true;plains;1
522;179;143;228;land;true;plains;1
523;248;169;235;land;false;mountain;1
524;233;115;199;land;false;plains;3
525;246;66;195;land;false;mountain;3
526;181;240;195;land;true;plains;2
527;163;117;251;land;false;plains;3
528;216;219;229;land;true;plains;1
529;254;150;163;land;true;forest;4
530;224;114;247;land;false;desert;1
531;212;143;161;land;false;plains;3
532;190;114;207;land;false;forest;3
533;115;252;237;land;false;mountain;1
534;252;254;32;land;false;plains;4
535;27;253;234;land;false;plains;8
536;249;123;225;land;true;urban;3
537;251;250;64;land;false;plains;1
538;67;203;238;land;false;mountain;3
539;235;166;224;land;false;mountain;3
540;180;129;208;land;false;plains;1
541;112;226;213;land;true;plains;1
542;196;170;205;land;true;jungle;1
543;173;121;219;land;false;plains;1
544;245;232;51;land;true;jungle;3
545;212;107;198;land;false;plains;1
546;122;195;204;land;false;forest;1
547;128;176;250;land;false;plains;1
548;108;205;212;land;false;plains;1
549;251;133;253;land;true;urban;4
550;135;209;203;land;false;mountain;2
551;253;101;196;land;true;forest;3
552;153;242;113;land;true;plains;3
553;241;123;173;land;false;jungle;3
554;189;128;222;land;true;forest;4
555;254;248;194;land;false;mountain;4
556;167;236;212;land;false;desert;1
557;159;233;118;land;true;hills;1
558;236;247;97;land;true;plains;1
559;215;121;187;land;false;mountain;1
560;81;243;185;land;false;plains;1
561;202;241;174;land;false;mountain;1
562;187;140;186;land;true;jungle;1
563;176;212;207;land;false;plains;1
564;182;229;236;land;true;jungle;1
565;213;168;191;land;false;jungle;1
566;179;146;233;land;false;hills;2
567;243;43;235;land;true;desert;2
568;214;174;210;land;false;mountain;2
569;200;177;211;land;false;plains;2
570;175;186;208;land;false;plains;1
571;192;217;234;land;true;plains;1
572;219;242;67;land;true;plains;1
573;143;111;248;land;true;hills;1
574;249;228;73;land;true;plains;3
575;249;18;238;land;false;hills;3
576;250;106;192;land;false;mountain;8
577;236;165;236;land;false;forest;2
578;163;126;229;land;true;plains;1
579;132;252;229;land;true;plains;1
580;227;232;210;land;false;hills;3
581;158;196;234;land;true;jungle;1
582;99;163;252;land;true;marsh;1
583;193;222;191;land;false;hills;1
584;248;188;65;land;true;marsh;1
585;168;186;153;land;false;hills;2
586;158;243;194;land;false;hills;1
587;238;217;252;land;false;hills;3
588;153;228;189;land;false;hills;1
589;254;14;242;land;false;jungle;2
590;108;217;192;land;false;hills;1
591;221;245;203;land;false;mountain;1
592;235;253;32;land;false;desert;1
593;214;226;73;land;false;plains;1
594;186;238;97;land;false;plains;1
595;45;244;231;land;false;plains;1
596;227;197;78;land;false;mountain;3
597;162;171;177;land;true;hills;1
598;217;241;229;land;false;hills;1
599;214;249;219;land;true;plains;1
600;220;119;162;land;false;hills;1
601;231;165;179;land;true;plains;1
602;214;174;169;land;false;hills;1
603;197;231;235;land;false;forest;3
604;196;182;148;land;false;hills;1
605;151;157;241;land;false;plains;1
606;203;237;65;land;true;jungle;4
607;193;114;207;land;true;plains;1
608;196;241;209;land;false;jungle;1
609;176;220;193;land;false;plains;1
610;251;93;242;land;false;mountain;3
611;221;108;173;land;false;jungle;1
612;150;113;238;land;false;forest;2
613;196;231;161;land;false;hills;2
614;168;218;205;land;true;forest;1
615;128;193;212;land;false;mountain;1
616;254;78;183;land;false;plains;1
617;198;171;224;land;false;mountain;1
618;250;76;218;land;true;urban;4
619;81;231;250;land;false;plains;1
620;146;153;210;land;false;jungle;1
621;123;211;217;land;true;plains;1
622;244;242;73;land;false;desert;1
623;142;238;180;land;false;plains;1
624;254;34;227;land;true;plains;1
625;193;183;237;land;true;plains;1
626;215;244;66;land;false;mountain;3
627;78;236;243;land;false;forest;1
628;239;198;167;land;false;desert;1
629;63;226;230;land;false;mountain;3
630;250;124;147;land;true;forest;3
631;243;162;157;land;false;mountain;3
632;69;209;248;land;false;jungle;1
633;244;105;254;land;false;hills;3
634;193;189;186;land;true;forest;4
635;56;240;250;land;false;mountain;1
636;245;199;234;land;false;forest;3
637;203;224;75;land;true;jungle;1
638;170;214;128;land;false;forest;1
639;176;245;164;land;true;forest;3
640;182;161;224;land;false;plains;1
641;220;150;232;land;false;mountain;2
642;231;150;211;land;false;plains;3
643;170;131;221;land;false;plains;1
644;84;186;231;land;true;plains;1
645;206;248;167;land;false;forest;1
646;129;247;191;land;false;plains;5
647;208;189;224;land;false;hills;3
648;167;240;187;land;false;hills;1
649;186;244;73;land;false;jungle;1
650;248;222;140;land;false;mountain;1
651;200;186;254;land;false;mountain;3
652;221;177;206;land;false;plains;3
653;129;204;191;land;true;plains;3
654;133;215;247;land;true;forest;1
655;187;160;209;land;true;plains;3
656;192;95;252;land;false;plains;1
657;120;173;224;land;false;plains;3
658;238;95;239;land;true;forest;1
659;209;197;160;land;false;forest;3
660;212;154;160;land;false;desert;1
661;132;193;238;land;false;plains;3
662;190;225;86;land;false;jungle;2
663;176;254;95;land;false;hills;3
664;136;172;208;land;true;marsh;3
665;252;151;122;land;false;plains;2
666;208;231;74;land;false;hills;1
667;242;94;180;land;false;mountain;1
668;221;222;165;land;false;mountain;1
669;221;191;167;land;true;plains;3
670;196;236;124;land;false;hills;1
671;229;203;213;land;true;mountain;1
672;196;216;236;land;false;plains;1
673;240;125;139;land;false;mountain;2
674;27;251;241;land;true;hills;1
675;235;209;173;land;false;plains;1
676;94;210;252;land;false;hills;1
677;189;227;205;land;false;mountain;1
678;153;156;204;land;false;hills;3
679;179;249;137;land;true;forest;3
680;177;166;198;land;false;hills;1
681;206;214;124;land;true;plains;1
682;207;110;220;land;false;plains;1
683;247;237;63;land;true;forest;2
684;244;231;126;land;true;plains;1
685;204;160;190;land;false;hills;1
686;242;199;100;land;false;plains;1
687;234;110;254;land;false;plains;1
688;77;222;202;land;true;jungle;1
689;107;208;205;land;true;hills;1
690;186;242;235;land;false;plains;1
691;240;185;99;land;false;plains;3
692;154;246;154;land;true;urban;4
693;190;179;196;land;false;plains;1
694;174;212;153;land;false;mountain;1
695;79;230;201;land;true;marsh;3
696;131;199;254;land;false;plains;1
697;135;207;160;land;false;plains;1
698;237;228;131;land;false;hills;4
699;221;70;217;land;true;plains;4
700;228;162;170;land;false;marsh;1
701;249;254;19;land;false;mountain;3
702;253;243;104;land;false;plains;1
703;239;40;245;land;false;mountain;2
704;227;195;119;land;true;plains;1
705;94;243;171;land;false;mountain;1
706;238;245;243;land;true;plains;1
707;190;208;217;land;false;desert;1
708;239;204;120;land;false;hills;1
709;172;199;145;land;false;hills;1
710;225;203;218;land;false;plains;2
711;159;216;127;land;true;jungle;1
712;254;237;123;land;false;forest;1
713;231;120;202;land;false;jungle;1
714;209;234;214;land;true;plains;1
715;160;193;238;land;false;plains;3
716;201;104;239;land;false;mountain;2
717;189;154;212;land;false;forest;3
718;235;219;102;land;true;plains;1
719;184;245;203;land;true;plains;1
720;205;189;217;land;false;mountain;1
721;234;246;115;land;false;plains;1
722;245;138;198;land;false;mountain;2
723;130;161;245;land;true;plains;2
724;149;114;239;land;false;mountain;1
725;220;137;233;land;false;plains;1
726;153;223;166;land;false;plains;1
727;250;170;155;land;true;hills;1
728;97;213;238;land;false;plains;1
729;208;159;223;land;true;jungle;1
730;57;213;245;land;false;mountain;1
731;133;241;184;land;false;plains;2
732;152;183;195;land;true;marsh;1
733;151;171;247;land;false;plains;1
734;234;84;200;land;false;desert;3
735;189;180;200;land;false;mountain;3
736;105;213;229;land;false;plains;1
737;230;206;213;land;false;mountain;1
738;173;230;174;land;false;hills;1
739;205;250;243;land;true;plains;3
740;250;186;153;land;false;hills;1
741;234;242;85;land;false;plains;1
742;148;194;202;land;false;hills;3
743;164;119;222;land;false;plains;4
744;229;100;230;land;false;mountain;1
745;197;197;111;land;false;plains;1
746;175;221;135;land;true;plains;1
747;191;195;176;land;false;forest;4
748;200;206;203;land;false;desert;1
749;163;213;147;land;false;marsh;6
750;168;214;198;land;true;plains;1
751;215;112;244;land;true;forest;1
752;93;254;157;land;false;desert;1
753;254;252;0;land;false;plains;1
754;252;171;176;land;false;plains;1
755;132;206;165;land;false;hills;3
756;184;151;254;land;false;plains;3
757;225;176;221;land;true;desert;3
758;138;234;181;land;true;plains;3
759;143;228;254;land;false;hills;3
760;195;220;239;land;false;plains;1
761;173;244;161;land;false;forest;1
762;128;183;254;land;true;plains;1
763;235;229;163;land;false;mountain;2
764;158;161;239;land;true;mountain;1
765;188;113;230;land;false;hills;3
766;125;246;166;land;true;plains;3
767;211;219;215;land;false;forest;1
768;228;184;165;land;true;forest;1
769;253;234;97;land;false;plains;1
770;180;177;220;land;false;plains;1
771;116;214;240;land;false;forest;1
772;200;111;220;land;false;plains;1
773;238;235;48;land;true;plains;3
774;120;228;222;land;false;plains;1
775;81;220;200;land;false;plains;3
776;200;214;105;land;false;marsh;1
777;253;77;175;land;false;plains;1
778;158;226;118;land;true;jungle;1
779;244;178;92;land;false;plains;3
780;250;101;161;land;true;plains;1
781;72;227;221;land;true;jungle;1
782;188;129;190;land;true;plains;1
783;95;242;208;land;true;plains;3
784;116;167;224;land;true;hills;1
785;131;197;200;land;true;marsh;1
786;221;150;155;land;false;plains;1
787;248;197;212;land;true;hills;3
788;76;254;172;land;false;plains;3
789;196;196;119;land;true;plains;1
790;110;213;236;land;false;plains;1
791;107;149;252;land;false;mountain;4
792;253;107;244;land;false;plains;1
793;236;146;182;land;false;desert;1
794;251;94;182;land;false;hills;1
795;250;24;254;land;false;desert;1
796;253;207;88;land;false;forest;4
797;202;159;230;land;false;hills;1
798;137;196;235;land;false;hills;1
799;254;158;122;land;false;mountain;1
800;200;68;243;land;true;plains;1
801;228;220;183;land;true;forest;1
802;253;116;178;land;true;plains;1
803;179;230;129;land;false;hills;1
804;120;240;230;land;false;plains;1
805;152;254;188;land;false;forest;3
806;150;187;196;land;true;plains;1
807;206;229;144;land;false;mountain;1
808;254;99;208;land;false;mountain;1
809;212;190;134;land;false;plains;1
