6;supply_node;922.00;10.10;1984.00;4.20;0
6;naval_base;895.00;9.68;1990.00;1.11;10211
6;naval_base;945.00;9.95;2019.00;-3.14;11072
6;naval_base;843.00;9.68;2028.00;-2.25;10363
6;naval_base;939.00;9.68;2010.00;-4.67;10589
6;naval_base;881.00;10.00;2038.00;-4.07;11072
6;naval_base;916.00;9.73;1981.00;-0.24;10211
6;naval_base;895.00;9.95;2000.00;-1.11;10962
6;naval_base;902.00;9.95;2023.00;-4.25;11072
6;naval_base;928.00;10.00;1988.00;1.57;10211
6;bunker;904.00;10.15;2005.00;5.95;0
6;bunker;915.00;10.35;2000.00;2.68;0
6;bunker;938.00;9.98;2017.00;3.90;0
6;bunker;861.00;10.07;2041.00;1.73;0
6;bunker;847.00;10.40;2033.00;4.40;0
6;bunker;923.00;10.32;1988.00;5.96;0
6;bunker;880.00;10.00;1994.00;2.34;0
6;bunker;896.00;10.10;2023.00;0.18;0
6;bunker;918.00;10.30;1990.00;1.39;0
6;coastal_bunker;868.00;10.00;2039.00;-3.04;0
6;coastal_bunker;888.00;9.73;2017.00;-0.69;0
6;coastal_bunker;846.00;9.50;2022.00;-2.25;0
6;coastal_bunker;886.00;9.50;1986.00;-1.82;0
6;coastal_bunker;939.00;9.68;2010.00;-4.67;0
6;coastal_bunker;934.00;9.93;2025.00;-3.14;0
6;coastal_bunker;892.00;9.50;2013.00;-1.11;0
6;coastal_bunker;928.00;10.00;1985.00;1.57;0
6;coastal_bunker;915.00;9.50;1981.00;-0.24;0
6;dockyard;867.00;10.00;2040.00;-3.04;0
6;anti_air_building;873.00;10.20;2025.00;0.34;0
6;anti_air_building;911.00;10.43;1997.00;3.36;0
6;anti_air_building;887.00;10.10;2021.00;4.57;0
6;synthetic_refinery;889.00;10.20;2028.00;2.41;0
6;fuel_silo;850.00;10.20;2026.00;0.25;0
6;radar_station;898.00;10.03;2011.00;2.99;0
6;rocket_site;901.00;10.15;2013.00;4.47;0
6;nuclear_reactor;924.00;9.90;2027.00;0.85;0
8;arms_factory;3512.00;12.25;1346.00;0.65;0
8;arms_factory;3537.00;12.60;1342.00;4.77;0
8;arms_factory;3516.00;14.55;1326.00;0.04;0
8;arms_factory;3521.00;13.95;1336.00;4.17;0
8;arms_factory;3545.00;14.88;1327.00;5.37;0
8;arms_factory;3560.00;11.70;1294.00;3.21;0
8;industrial_complex;3571.00;15.05;1317.00;6.23;0
8;industrial_complex;3509.00;12.05;1349.00;1.16;0
8;industrial_complex;3513.00;14.05;1337.00;5.28;0
8;industrial_complex;3550.00;13.45;1332.00;0.55;0
8;industrial_complex;3558.00;12.40;1304.00;3.22;0
8;industrial_complex;3534.00;15.30;1326.00;5.88;0
8;air_base;3586.00;11.70;1304.00;3.73;0
8;supply_node;3543.00;14.00;1315.00;0.55;0
8;supply_node;3561.00;13.43;1331.00;3.49;0
8;supply_node;3510.00;12.70;1345.00;4.97;0
8;supply_node;3586.00;12.10;1306.00;2.73;0
8;supply_node;3578.00;11.73;1298.00;4.20;0
8;supply_node;3525.00;14.28;1323.00;0.86;0
8;supply_node;3560.00;14.50;1310.00;4.90;0
8;supply_node;3511.00;11.62;1316.00;0.09;0
8;supply_node;3536.00;13.57;1339.00;3.03;0
8;supply_node;3574.00;14.88;1317.00;5.62;0
8;supply_node;3599.00;10.12;1303.00;2.27;0
8;supply_node;3556.00;11.65;1298.00;5.20;0
8;bunker;3553.00;12.05;1302.00;0.62;0
8;bunker;3532.00;13.70;1339.00;1.83;0
8;bunker;3509.00;14.48;1325.00;5.95;0
8;bunker;3518.00;14.48;1326.00;2.68;0
8;bunker;3582.00;14.25;1317.00;3.90;0
8;bunker;3571.00;12.07;1336.00;1.73;0
8;bunker;3592.00;11.30;1308.00;4.40;0
8;bunker;3539.00;14.82;1322.00;5.96;0
8;bunker;3499.00;10.57;1359.00;2.34;0
8;bunker;3580.00;11.93;1300.00;0.18;0
8;bunker;3562.00;12.48;1302.00;1.39;0
8;bunker;3597.00;10.10;1300.00;4.40;0
8;anti_air_building;3552.00;15.60;1316.00;0.79;0
8;anti_air_building;3540.00;11.68;1304.00;4.91;0
8;anti_air_building;3530.00;12.75;1342.00;0.18;0
8;synthetic_refinery;3501.00;10.95;1357.00;2.85;0
8;fuel_silo;3507.00;13.28;1344.00;0.69;0
8;radar_station;3553.00;15.20;1327.00;2.76;0
8;rocket_site;3543.00;14.00;1315.00;4.91;0
8;nuclear_reactor;3530.00;11.35;1310.00;1.29;0
11;arms_factory;525.00;10.03;2023.00;6.23;0
11;arms_factory;519.00;10.03;2018.00;1.16;0
11;arms_factory;532.00;10.10;2018.00;5.28;0
11;arms_factory;522.00;10.10;2019.00;0.55;0
11;arms_factory;538.00;10.07;2015.00;3.22;0
11;arms_factory;521.00;10.10;2016.00;5.88;0
11;industrial_complex;518.00;10.00;2011.00;3.73;0
11;industrial_complex;530.00;10.07;2013.00;3.83;0
11;industrial_complex;512.00;10.10;2014.00;1.67;0
11;industrial_complex;532.00;10.00;2021.00;4.33;0
11;industrial_complex;523.00;9.95;2011.00;0.71;0
11;industrial_complex;515.00;10.00;2018.00;3.73;0
11;air_base;529.00;10.07;2018.00;0.11;0
11;supply_node;523.00;10.10;2015.00;4.90;0
11;naval_base;527.00;9.50;2010.00;-0.69;10796
11;bunker;517.00;10.07;2016.00;2.17;0
11;coastal_bunker;520.00;10.00;2023.00;-4.36;0
11;dockyard;513.00;9.98;2009.00;-0.69;0
11;anti_air_building;508.00;10.07;2014.00;2.78;0
11;anti_air_building;506.00;10.07;2011.00;0.62;0
11;anti_air_building;520.00;10.00;2011.00;1.83;0
11;synthetic_refinery;542.00;10.00;2017.00;5.95;0
11;fuel_silo;520.00;10.03;2021.00;2.68;0
11;radar_station;524.00;10.10;2016.00;0.33;0
11;rocket_site;531.00;10.10;2015.00;1.73;0
11;nuclear_reactor;517.00;10.00;2018.00;4.40;0
12;arms_factory;761.00;10.43;1966.00;5.28;0
12;arms_factory;760.00;10.15;2000.00;0.55;0
12;arms_factory;663.00;10.25;1990.00;3.22;0
12;arms_factory;700.00;10.25;2000.00;5.88;0
12;arms_factory;769.00;10.25;1972.00;3.73;0
12;arms_factory;652.00;10.05;1982.00;3.83;0
12;industrial_complex;698.00;10.20;1991.00;1.67;0
12;industrial_complex;755.00;10.35;1965.00;4.33;0
12;industrial_complex;644.00;9.90;1976.00;0.71;0
12;industrial_complex;668.00;10.30;1987.00;3.73;0
12;industrial_complex;702.00;10.32;1998.00;0.11;0
12;industrial_complex;767.00;10.95;1987.00;2.78;0
12;air_base;670.00;10.00;1980.00;5.44;0
12;supply_node;735.00;10.25;2014.00;3.03;0
12;supply_node;673.00;10.50;1995.00;5.62;0
12;supply_node;742.00;10.45;1995.00;2.27;0
12;supply_node;778.00;10.98;1997.00;5.20;0
12;supply_node;689.00;10.00;1971.00;1.50;0
12;supply_node;826.00;10.20;2006.00;4.44;0
12;supply_node;798.00;10.40;1983.00;5.92;0
12;supply_node;716.00;10.30;1992.00;3.68;0
12;supply_node;760.00;10.95;1983.00;0.33;0
12;supply_node;655.00;10.00;1980.00;1.81;0
12;supply_node;640.00;10.05;1994.00;5.85;0
12;supply_node;711.00;10.03;1972.00;1.04;0
12;supply_node;804.00;10.45;2003.00;3.98;0
12;supply_node;738.00;10.30;1975.00;1.74;0
12;supply_node;694.00;10.40;1994.00;3.22;0
12;supply_node;760.00;10.45;1966.00;6.15;0
12;naval_base;840.00;10.00;2007.00;-3.66;10363
12;naval_base;624.00;9.68;1997.00;-2.68;11081
12;naval_base;668.00;10.00;2006.00;-2.71;11081
12;naval_base;715.00;9.50;1987.00;-0.59;10710
12;naval_base;744.00;10.07;2004.00;-4.12;10755
12;naval_base;812.00;9.73;1991.00;0.24;10016
12;naval_base;721.00;10.00;1970.00;-0.24;10710
12;naval_base;724.00;9.50;2017.00;-1.71;10467
12;naval_base;650.00;9.50;1975.00;-1.11;10982
12;naval_base;775.00;10.00;1975.00;-0.09;10944
12;naval_base;738.00;9.50;1965.00;-0.24;10710
12;naval_base;750.00;9.50;1959.00;0.64;10944
12;naval_base;789.00;10.00;2017.00;-2.41;10755
12;naval_base;693.00;9.73;2003.00;-3.14;10467
12;naval_base;773.00;10.00;1972.00;0.95;10944
12;naval_base;685.00;9.50;1967.00;-1.57;10710
12;bunker;747.00;10.45;1971.00;0.85;0
12;bunker;731.00;10.00;2003.00;3.87;0
12;bunker;811.00;10.38;2002.00;5.08;0
12;bunker;694.00;10.07;2000.00;2.92;0
12;bunker;759.00;10.10;2000.00;5.58;0
12;bunker;765.00;10.57;1995.00;0.86;0
12;bunker;826.00;10.10;2012.00;3.52;0
12;bunker;733.00;10.00;2009.00;1.36;0
12;bunker;632.00;10.00;1991.00;4.03;0
12;bunker;766.00;10.40;1972.00;5.59;0
12;bunker;642.00;9.93;1976.00;3.42;0
12;bunker;797.00;10.48;1986.00;4.64;0
12;bunker;683.00;10.60;1994.00;2.48;0
12;bunker;721.00;10.03;1971.00;4.03;0
12;bunker;732.00;10.43;1995.00;0.41;0
12;bunker;679.00;10.00;1973.00;3.08;0
12;coastal_bunker;677.00;9.65;1970.00;-1.57;0
12;coastal_bunker;754.00;9.50;1959.00;0.64;0
12;coastal_bunker;661.00;9.98;1997.00;-2.68;0
12;coastal_bunker;815.00;9.95;2013.00;-3.82;0
12;coastal_bunker;703.00;9.50;1964.00;-0.24;0
12;coastal_bunker;678.00;10.03;2004.00;-2.71;0
12;coastal_bunker;727.00;9.75;2000.00;-2.06;0
12;coastal_bunker;839.00;9.73;2005.00;0.46;0
12;coastal_bunker;743.00;9.50;1964.00;-0.24;0
12;coastal_bunker;732.00;9.50;2010.00;-1.71;0
12;coastal_bunker;672.00;9.68;1981.00;1.43;0
12;coastal_bunker;704.00;10.05;2002.00;-3.00;0
12;coastal_bunker;697.00;9.50;1987.00;0.00;0
12;coastal_bunker;769.00;10.07;2011.00;-2.76;0
12;coastal_bunker;809.00;10.05;1988.00;0.24;0
12;coastal_bunker;773.00;10.00;1972.00;0.95;0
12;dockyard;693.00;9.95;1978.00;-1.57;0
12;anti_air_building;792.00;10.07;2010.00;1.09;0
12;anti_air_building;743.00;10.75;1982.00;5.22;0
12;anti_air_building;820.00;10.10;2012.00;0.49;0
12;synthetic_refinery;800.00;10.45;2005.00;4.61;0
12;fuel_silo;679.00;10.32;1998.00;5.82;0
12;radar_station;732.00;10.57;1991.00;3.21;0
12;rocket_site;808.00;10.35;1999.00;5.22;0
12;nuclear_reactor;680.00;10.45;1992.00;1.60;0
13;arms_factory;1381.00;10.00;2001.00;3.22;0
13;arms_factory;1369.00;10.32;2003.00;5.88;0
13;arms_factory;1372.00;10.10;2001.00;3.73;0
13;arms_factory;1376.00;9.90;1967.00;3.83;0
13;arms_factory;1359.00;10.00;1980.00;1.67;0
13;arms_factory;1372.00;10.00;1977.00;4.33;0
13;industrial_complex;1372.00;10.40;2010.00;0.71;0
13;industrial_complex;1367.00;10.30;2007.00;3.73;0
13;industrial_complex;1351.00;10.05;1998.00;0.11;0
13;industrial_complex;1355.00;10.00;1987.00;2.78;0
13;industrial_complex;1359.00;10.00;1984.00;5.44;0
13;industrial_complex;1374.00;10.10;2013.00;2.17;0
13;air_base;1367.00;10.05;2017.00;4.84;0
13;supply_node;1363.00;10.30;2001.00;2.27;0
13;supply_node;1379.00;10.10;2007.00;5.20;0
13;supply_node;1360.00;10.00;1981.00;1.50;0
13;supply_node;1376.00;9.90;1969.00;4.44;0
13;naval_base;1353.00;9.50;1977.00;-0.28;10442
13;naval_base;1371.00;9.90;1994.00;0.73;11099
13;naval_base;1373.00;9.98;1978.00;-4.51;11099
13;naval_base;1375.00;10.00;2018.00;-3.14;11087
13;bunker;1363.00;10.05;1984.00;4.40;0
13;bunker;1387.00;9.93;2003.00;5.96;0
13;bunker;1364.00;10.10;2010.00;2.34;0
13;bunker;1373.00;9.90;1968.00;0.18;0
13;coastal_bunker;1385.00;9.50;1998.00;0.69;0
13;coastal_bunker;1353.00;9.73;1987.00;-2.21;0
13;coastal_bunker;1362.00;10.00;2016.00;-2.19;0
13;coastal_bunker;1376.00;9.98;1977.00;-4.51;0
13;dockyard;1371.00;9.65;1992.00;0.73;0
13;anti_air_building;1363.00;10.25;2005.00;2.85;0
13;anti_air_building;1370.00;9.98;1996.00;0.69;0
13;anti_air_building;1354.00;10.20;1995.00;1.90;0
13;synthetic_refinery;1380.00;9.90;1963.00;4.91;0
13;fuel_silo;1362.00;10.00;1979.00;1.29;0
13;radar_station;1370.00;9.90;1992.00;4.93;0
13;rocket_site;1365.00;10.25;2008.00;0.34;0
13;nuclear_reactor;1352.00;10.07;1999.00;3.36;0
14;arms_factory;3798.00;10.10;1019.00;3.73;0
14;arms_factory;3804.00;10.40;1012.00;3.83;0
14;arms_factory;3791.00;10.00;1019.00;1.67;0
14;arms_factory;3822.00;11.90;1007.00;4.33;0
14;arms_factory;3814.00;10.30;972.00;0.71;0
14;arms_factory;3796.00;10.07;1014.00;3.73;0
14;air_base;3801.00;10.35;1023.00;2.78;0
14;supply_node;3788.00;10.15;992.00;1.50;0
14;supply_node;3822.00;11.82;1004.00;4.44;0
14;supply_node;3811.00;10.10;974.00;5.92;0
14;supply_node;3792.00;10.10;1022.00;0.33;0
14;supply_node;3806.00;10.40;1013.00;1.81;0
14;supply_node;3809.00;10.30;998.00;1.04;0
14;supply_node;3818.00;10.35;988.00;3.98;0
14;supply_node;3805.00;10.40;1030.00;1.74;0
14;supply_node;3816.00;11.00;1024.00;3.22;0
14;supply_node;3824.00;12.25;1015.00;6.15;0
14;supply_node;3795.00;10.05;1012.00;2.46;0
14;supply_node;3782.00;10.20;999.00;5.39;0
14;supply_node;3799.00;10.20;1000.00;0.58;0
14;supply_node;3777.00;10.03;992.00;4.62;0
14;naval_base;3813.00;9.50;966.00;-1.46;10989
14;naval_base;3806.00;9.50;989.00;-0.29;10989
14;naval_base;3801.00;9.50;995.00;0.32;10989
14;naval_base;3793.00;10.07;997.00;0.46;10989
14;naval_base;3774.00;9.98;993.00;-1.57;10989
14;naval_base;3790.00;9.50;1018.00;-1.57;10586
14;naval_base;3794.00;9.73;1015.00;-2.03;10586
14;naval_base;3811.00;9.50;984.00;-1.05;10989
14;naval_base;3785.00;10.00;1000.00;-3.14;10989
14;bunker;3803.00;10.00;996.00;0.25;0
14;bunker;3821.00;11.48;1017.00;0.35;0
14;bunker;3813.00;10.03;983.00;4.47;0
14;bunker;3816.00;10.35;996.00;0.85;0
14;bunker;3819.00;10.45;978.00;3.87;0
14;bunker;3797.00;10.10;1016.00;5.08;0
14;bunker;3785.00;10.05;989.00;2.92;0
14;bunker;3796.00;10.07;1025.00;5.58;0
14;bunker;3828.00;13.35;1009.00;0.86;0
14;bunker;3803.00;10.32;1031.00;3.52;0
14;bunker;3780.00;10.05;997.00;5.59;0
14;bunker;3806.00;10.45;1014.00;3.42;0
14;bunker;3818.00;11.23;1024.00;4.64;0
14;bunker;3777.00;10.00;990.00;2.48;0
14;coastal_bunker;3795.00;9.50;979.00;-1.46;0
14;coastal_bunker;3810.00;9.73;986.00;-1.05;0
14;coastal_bunker;3783.00;9.93;1022.00;-1.57;0
14;coastal_bunker;3778.00;9.50;998.00;-1.57;0
14;coastal_bunker;3789.00;9.73;989.00;0.46;0
14;coastal_bunker;3794.00;9.50;1016.00;-2.03;0
14;coastal_bunker;3779.00;9.73;1001.00;-3.14;0
14;coastal_bunker;3805.00;9.68;991.00;-0.29;0
14;coastal_bunker;3799.00;9.50;995.00;0.32;0
14;dockyard;3806.00;10.00;977.00;-1.46;0
14;anti_air_building;3800.00;10.32;1025.00;1.43;0
14;anti_air_building;3813.00;10.60;1017.00;1.53;0
14;anti_air_building;3793.00;10.00;1025.00;5.65;0
14;synthetic_refinery;3799.00;9.95;969.00;2.04;0
14;fuel_silo;3818.00;10.38;975.00;4.70;0
14;radar_station;3803.00;10.40;1007.00;1.50;0
14;rocket_site;3820.00;11.30;1017.00;4.10;0
14;nuclear_reactor;3804.00;10.32;1001.00;0.48;0
16;arms_factory;1039.00;10.00;1991.00;0.71;0
16;arms_factory;1034.00;10.03;1993.00;3.73;0
16;arms_factory;1033.00;9.98;1990.00;0.11;0
16;arms_factory;1032.00;10.00;1993.00;2.78;0
16;arms_factory;1035.00;10.07;1994.00;5.44;0
16;arms_factory;1036.00;10.05;1991.00;2.17;0
16;industrial_complex;1031.00;10.03;1998.00;4.84;0
16;industrial_complex;1035.00;10.07;1995.00;1.23;0
16;industrial_complex;1039.00;10.00;1992.00;2.78;0
16;industrial_complex;1032.00;10.00;2000.00;0.62;0
16;industrial_complex;1034.00;10.10;1996.00;1.83;0
16;industrial_complex;1037.00;10.00;1997.00;5.95;0
16;air_base;1038.00;10.00;1987.00;2.68;0
16;supply_node;1034.00;10.03;1992.00;0.33;0
16;naval_base;1032.00;9.95;2001.00;-2.92;10829
16;bunker;1038.00;10.00;1989.00;4.40;0
16;coastal_bunker;1038.00;9.95;1998.00;1.11;0
16;dockyard;1034.00;9.65;1987.00;1.11;0
16;anti_air_building;1034.00;10.00;1991.00;0.18;0
16;anti_air_building;1039.00;10.00;1992.00;1.39;0
16;anti_air_building;1035.00;10.00;1989.00;4.40;0
16;synthetic_refinery;1034.00;10.10;1996.00;0.79;0
16;fuel_silo;1030.00;10.00;1994.00;4.91;0
16;radar_station;1034.00;10.03;1993.00;0.58;0
16;rocket_site;1034.00;10.07;1997.00;2.85;0
16;nuclear_reactor;1030.00;10.00;1995.00;0.69;0
16;floating_harbor;1042.26;9.50;1987.87;-2.03;5686
17;arms_factory;3243.00;10.10;1918.00;0.11;0
17;arms_factory;3180.00;10.05;1963.00;2.78;0
17;arms_factory;3221.00;10.53;1963.00;5.44;0
17;arms_factory;3156.00;10.20;1895.00;2.17;0
17;arms_factory;3190.00;10.30;1943.00;4.84;0
17;arms_factory;3174.00;11.23;1899.00;1.23;0
17;industrial_complex;3059.00;10.55;1985.00;2.78;0
17;industrial_complex;3183.00;12.32;1919.00;0.62;0
17;industrial_complex;3263.00;10.43;1952.00;1.83;0
17;industrial_complex;3097.00;10.05;1979.00;5.95;0
17;industrial_complex;3211.00;11.25;1957.00;2.68;0
17;industrial_complex;3064.00;9.95;1939.00;3.90;0
17;air_base;3106.00;10.07;1913.00;1.73;0
17;supply_node;3138.00;10.07;1935.00;5.85;0
17;supply_node;3140.00;10.60;1902.00;1.04;0
17;supply_node;3172.00;10.45;1893.00;3.98;0
17;supply_node;3196.00;10.20;1910.00;1.74;0
17;supply_node;3109.00;10.20;1907.00;3.22;0
17;supply_node;3161.00;14.43;1917.00;6.15;0
17;supply_node;3080.00;10.62;1959.00;2.46;0
17;supply_node;3176.00;10.05;1967.00;5.39;0
17;supply_node;3059.00;10.62;1981.00;0.58;0
17;supply_node;3246.00;10.50;1947.00;4.62;0
17;supply_node;3200.00;10.80;1950.00;1.28;0
17;supply_node;3225.00;10.57;1921.00;2.76;0
17;supply_node;3222.00;11.07;1957.00;5.69;0
17;supply_node;3272.00;10.40;1947.00;2.00;0
17;supply_node;3173.00;10.80;1940.00;4.93;0
17;supply_node;3053.00;10.10;1956.00;1.58;0
17;supply_node;3088.00;10.40;1978.00;4.17;0
17;supply_node;3131.00;10.00;1971.00;0.82;0
17;supply_node;3106.00;10.38;1963.00;2.30;0
17;supply_node;3148.00;10.10;1960.00;0.06;0
17;supply_node;3066.00;10.30;1945.00;2.99;0
17;supply_node;3107.00;9.68;1935.00;4.47;0
17;supply_node;3083.00;10.00;1912.00;2.23;0
17;supply_node;3269.00;10.07;1906.00;3.71;0
17;naval_base;3281.00;10.03;1947.00;0.67;10227
17;naval_base;3108.00;9.95;1976.00;-4.47;10280
17;naval_base;3238.00;9.50;1936.00;-0.10;10227
17;naval_base;3230.00;9.95;1969.00;-3.23;11086
17;naval_base;3166.00;9.90;1975.00;-1.74;10280
17;naval_base;3078.00;9.95;1918.00;-1.19;10634
17;naval_base;3201.00;10.00;1903.00;1.48;10227
17;naval_base;3050.00;9.73;1954.00;-1.89;10327
17;naval_base;3105.00;9.50;1948.00;-1.25;11048
17;naval_base;3066.00;9.50;1938.00;-0.79;10327
17;naval_base;3191.00;9.50;1888.00;0.32;10860
17;naval_base;3093.00;9.68;1904.00;-0.79;10634
17;naval_base;3154.00;9.93;1968.00;-3.79;10280
17;naval_base;3226.00;9.50;1909.00;1.57;10227
17;naval_base;3097.00;10.03;1981.00;-3.82;10711
17;naval_base;3149.00;9.73;1941.00;-2.82;10280
17;naval_base;3128.00;9.50;1898.00;-0.12;10860
17;naval_base;3063.00;9.50;1969.00;-0.73;10327
17;naval_base;3168.00;10.00;1955.00;-3.22;10280
17;naval_base;3197.00;9.90;1969.00;-3.09;11086
17;naval_base;3065.00;9.95;1961.00;-1.98;10327
17;naval_base;3271.00;10.00;1909.00;-1.57;10227
17;naval_base;3132.00;9.95;1980.00;-3.14;10280
17;bunker;3212.00;10.38;1965.00;5.65;0
17;bunker;3132.00;9.98;1968.00;2.04;0
17;bunker;3186.00;10.03;1963.00;4.70;0
17;bunker;3140.00;10.03;1957.00;6.26;0
17;bunker;3144.00;11.03;1924.00;4.10;0
17;bunker;3136.00;10.57;1904.00;0.48;0
17;bunker;3049.00;10.15;1983.00;3.15;0
17;bunker;3190.00;10.10;1945.00;6.16;0
17;bunker;3236.00;11.05;1950.00;1.09;0
17;bunker;3094.00;10.25;1909.00;5.22;0
17;bunker;3171.00;10.90;1939.00;0.49;0
17;bunker;3194.00;11.40;1930.00;4.61;0
17;bunker;3111.00;10.03;1901.00;5.82;0
17;bunker;3167.00;13.93;1919.00;3.66;0
17;bunker;3217.00;10.45;1923.00;5.22;0
17;bunker;3079.00;10.68;1961.00;1.60;0
17;bunker;3113.00;10.10;1960.00;5.72;0
17;bunker;3061.00;10.07;1948.00;2.10;0
17;bunker;3088.00;10.32;1981.00;3.66;0
17;bunker;3108.00;10.05;1924.00;0.04;0
17;bunker;3158.00;10.35;1896.00;4.17;0
17;bunker;3045.00;9.93;1955.00;5.38;0
17;bunker;3268.00;10.20;1944.00;2.11;0
17;bunker;3269.00;10.05;1907.00;4.78;0
17;coastal_bunker;3201.00;10.00;1903.00;1.48;0
17;coastal_bunker;3123.00;9.50;1973.00;-3.14;0
17;coastal_bunker;3052.00;9.73;1948.00;-1.89;0
17;coastal_bunker;3136.00;9.50;1896.00;-0.12;0
